4.52995e-05,0,0,0,0
0.100118,0,0,0,0
0.200061,0,0,0,0
0.300068,0,0,0,0
0.400063,0,0,0,0
0.500061,0,0,0,0
0.600066,0,0,0,0
0.700059,0,0,0,0
0.80006,0,0,0,0
0.90009,0,0,0,0
1.00009,0,0,0,0
1.10007,0,0,0,0
1.20006,0,0,0,0
1.30009,0,0,0,0
1.4001,0,0,0,0
1.50009,0,0,0,0
1.6001,0,0,0,0
1.70006,0,0,0,0
1.80008,0,0,0,0
1.90009,0,0,0,0
2.00009,0,0,0,0
2.10009,0,0,0,0
2.20006,0,0,0,0
2.30009,0,0,0,0
2.40009,0,0,0,0
2.50009,0,0,0,0
2.60009,0,0,0,0
2.70006,0,0,0,0
2.80006,0,0,0,0
2.90006,0,0,0,0
3.00006,0,0,0,0
3.10006,0,0,0,0
3.20009,0,0,0,0
3.30009,0,0,0,0
3.40009,0,0,0,0
3.50006,0,0,0,0
3.60008,0,0,0,0
3.70006,0,0,0,0
3.80007,0,0,0,0
3.90006,0,0,0,0
4.00009,0,0,0,0
4.1001,0,0,0,0
4.20009,0,0,0,0
4.30009,0,0,0,0
4.40009,0,0,0,0
4.50006,0,0,0,0
4.60006,0,0,0,0
4.70009,0,0,0,0
4.80007,0,0,0,0
4.90007,0,0,0,0
5.00007,0,0,0,0
5.10008,0,0,0,0
5.20009,0,0,0,0
5.30007,0,0,0,0
5.40007,0,0,0,0
5.50007,0,0,0,0
5.60006,0,0,0,0
5.70009,0,0,0,0
5.8001,0,0,0,0
5.90009,0,0,0,0
6.00008,0,0,0,0
6.10008,0,0,0,0
6.20006,0,0,0,0
6.30006,0,0,0,0
6.40006,0,0,0,0
6.50006,0,0,0,0
6.60009,0,0,0,0
6.70006,0,0,0,0
6.80006,0,0,0,0
6.90008,0,0,0,0
7.00007,0,0,0,0
7.10008,0,0,0,0
7.20006,0,0,0,0
7.30006,0,0,0,0
7.40006,0,0,0,0
7.50006,0,0,0,0
7.60008,0,0,7,0
7.70006,0,0,7,0
7.81245,0,0,7,0
7.90007,0,0,7,0
8.00006,0,0,7,0
8.10008,0,0,7,0
8.20007,0,0,7,0
8.30007,0,0,7,0
8.40009,0,0,7,0
8.50006,0,0,7,0
8.60006,0,0,7,0
8.70007,0,0,7,0
8.80007,0,0,7,0
8.90006,0,0,7,0
9.00006,0,0,7,0
9.10006,0,0,7,0
9.20008,0,0,7,0
