4.26769e-05,0,0,-nan,0,0-nan
0.100086,0,0,-nan,0,0-nan
0.200057,0,0,-nan,0,0-nan
0.300058,0,0,-nan,0,0-nan
0.400082,0,0,-nan,0,0-nan
0.500067,0,0,-nan,0,0-nan
0.600059,0,0,-nan,0,0-nan
0.700057,0,0,-nan,0,0-nan
0.800081,0,0,-nan,0,0-nan
0.900082,0,0,-nan,0,0-nan
1.00009,0,0,-nan,0,0-nan
1.10006,0,0,-nan,0,0-nan
1.20009,0,0,-nan,0,0-nan
1.30009,0,0,-nan,0,0-nan
1.40009,0,0,-nan,0,0-nan
1.50008,0,0,-nan,0,0-nan
1.60006,0,0,-nan,0,0-nan
1.70006,0,0,-nan,0,0-nan
1.80006,0,0,-nan,0,0-nan
1.90007,0,0,-nan,0,0-nan
2.00006,0,0,-nan,0,0-nan
2.10006,0,0,-nan,0,0-nan
2.20009,0,0,-nan,0,0-nan
2.30006,0,0,-nan,0,0-nan
2.40006,0,0,-nan,0,0-nan
2.50006,0,0,-nan,0,0-nan
2.60009,0,0,-nan,0,0-nan
2.70007,0,0,-nan,0,0-nan
2.80008,0,0,-nan,0,0-nan
2.90008,0,0,-nan,0,0-nan
3.00009,0,0,-nan,0,0-nan
3.10008,0,0,-nan,0,0-nan
3.20006,0,0,-nan,0,0-nan
3.30008,0,0,-nan,0,0-nan
3.40008,0,0,-nan,0,0-nan
3.50008,0,0,-nan,0,0-nan
3.60006,0,0,-nan,0,0-nan
3.70112,0,0,-nan,0,0-nan
3.80006,0,0,-nan,0,0-nan
3.90008,0,0,-nan,0,0-nan
4.00007,0,0,-nan,0,0-nan
4.10008,0,0,-nan,0,0-nan
4.20006,0,0,-nan,0,0-nan
4.30013,0,0,-nan,0,0-nan
4.40008,0,0,-nan,0,0-nan
4.50009,0,0,-nan,0,0-nan
4.60006,0,0,-nan,0,0-nan
4.70008,0,0,-nan,0,0-nan
4.80006,0,0,-nan,0,0-nan
4.90011,0,0,-nan,0,0-nan
5.00006,0,0,-nan,0,0-nan
5.1001,0,0,-nan,0,0-nan
5.20009,0,0,-nan,0,0-nan
5.30007,0,0,-nan,0,0-nan
5.40006,0,0,-nan,0,0-nan
5.50008,0,0,-nan,0,0-nan
5.60009,0,0,-nan,0,0-nan
5.70006,0,0,-nan,0,0-nan
5.80006,0,0,-nan,0,0-nan
5.90007,0,0,-nan,0,0-nan
6.00008,0,0,-nan,0,0-nan
6.10006,0,0,-nan,0,0-nan
6.20009,0,0,-nan,0,0-nan
6.30006,0,0,-nan,0,0-nan
6.40008,0,0,-nan,0,0-nan
6.50006,0,0,-nan,0,0-nan
6.60011,0,0,-nan,0,0-nan
6.70009,0,0,-nan,0,0-nan
6.80006,0,0,-nan,7,01.5708
6.9001,0,0,-nan,7,01.5708
7.00006,0,0,-nan,7,01.5708
7.10006,0,0,-nan,7,01.5708
7.20006,0,0,-nan,7,01.5708
7.30009,0,0,-nan,7,01.5708
7.40009,0,0,-nan,7,01.5708
7.50008,0,0,-nan,7,01.5708
7.60007,0,0,-nan,7,01.5708
7.70009,0,0,-nan,7,01.5708
7.80006,0,0,-nan,7,01.5708
7.90006,0,0,-nan,7,01.5708
8.00008,0,0,-nan,7,01.5708
8.1001,0,0,-nan,7,01.5708
8.20009,0,0,-nan,7,01.5708
8.30009,0,0,-nan,7,01.5708
8.40009,0,0,-nan,7,01.5708
8.50006,0,0,-nan,7,01.5708
8.60006,0,0,-nan,7,01.5708
8.70006,0,0,-nan,7,01.5708
8.80009,0,0,-nan,7,01.5708
8.90008,0,0,-nan,7,01.5708
9.00009,0,0,-nan,7,01.5708
9.10009,0,0,-nan,7,01.5708
9.20008,0,0,-nan,7,01.5708
9.30009,0,0,-nan,7,01.5708
9.40008,0,0,-nan,7,01.5708
9.50009,0,0,-nan,7,01.5708
9.60006,0,0,-nan,7,01.5708
9.70006,0,0,-nan,7,01.5708
9.80006,0,0,-nan,7,01.5708
9.90009,0,0,-nan,7,01.5708
10.0001,0,0,-nan,7,01.5708
10.1001,0,0,-nan,7,01.5708
10.2001,0,0,-nan,7,01.5708
10.3001,0,0,-nan,7,01.5708
10.4001,0,0,-nan,7,01.5708
10.5001,0,0,-nan,7,01.5708
10.6001,0,0,-nan,7,01.5708
10.7001,0,0,-nan,7,01.5708
10.8001,0,0,-nan,7,01.5708
10.9001,0,0,-nan,7,01.5708
11.0001,0,0,0,7,01.5708
11.1001,0,0,0,7,01.5708
