0.0120826,0,0,0,0
0.100066,0,0,0,0
0.200131,0,0,0,0
0.3001,0,0,0,0
0.40006,0,0,0,0
0.500081,0,0,0,0
0.600063,0,0,7,0
0.700082,0,0,7,0
0.800103,0,0,7,0
0.900104,0,0,7,0
1.00007,0,0,7,0
1.10008,0,0,7,0
1.2001,0,0,7,0
1.30011,0,0,7,0
1.40011,0,0,7,0
1.50009,0,0,7,0
1.60013,0,0,7,0
1.70012,0,0,7,0
1.80011,0,0,7,0
1.90011,0,0,7,0
2.00012,0,0,7,0
2.10009,0,0,7,0
2.2001,0,0,7,0
2.30011,0,0,7,0
2.40009,0,0,7,0
2.50009,0,0,7,0
2.6001,0,0,7,0
2.70011,0,0,7,0
2.80009,0,0,7,0
2.90012,0,0,7,0
3.00011,0,0,7,0
3.1001,0,0,7,0
3.20007,0,0,7,0
3.3001,0,0,7,0
3.40006,0,0,7,0
3.50008,0,0,7,0
3.60006,0,0,7,0
3.70007,0,0,7,0
3.80006,0,0,7,0
3.90006,0,0,7,0
4.00007,0,0,7,0
4.10006,0,0,7,0
4.20006,0,0,7,0
4.30006,0,0,7,0
4.40006,0,0,7,0
4.50008,0,0,7,0
4.60011,0,0,7,0
4.70006,0,0,7,0
4.80009,0,0,7,0
4.90012,0,0,7,0
5.00006,0,0,7,0
5.10008,0,0,7,0
5.20009,0,0,7,0
5.30009,0,0,7,0
5.40008,0,0,7,0
5.50009,0,0,7,0
5.60006,0,0,7,0
5.70011,0,0,7,0
5.80013,0,0,7,0
5.90011,0,0,7,0
6.0001,0,0,7,0
6.10012,0,0,7,0
6.20009,0,0,7,0
6.30009,0,0,7,0
6.40011,0,0,7,0
6.50009,0,0,7,0
6.60011,0,0,7,0
6.70008,0,0,7,0
6.80011,0,0,7,0
6.90011,0,0,7,0
7.00012,0,0,7,0
7.10011,0,0,7,0
7.20009,0,0,7,0
7.30011,0,0,7,0
7.40006,0,0,7,0
7.50007,0,0,7,0
7.6001,0,0,7,0
7.70013,0,0,7,0
7.80012,0,0,7,0
7.90011,0,0,7,0
8.00013,0,0,7,0
8.10009,0,0,7,0
8.20012,0,0,7,0
8.30011,0,0,7,0
8.4001,0,0,7,0
8.50007,0,0,7,0
8.60012,0,0,7,0
8.7001,0,0,7,0
8.80008,0,0,7,0
8.90008,0,0,7,0
9.0001,0,0,7,0
9.10011,0,0,7,0
9.20012,0,0,7,0
9.30011,0,0,7,0
9.40009,0,0,7,0
9.50006,0,0,7,0
9.60012,0,0,7,0
9.70008,0,0,7,0
9.80008,0,0,7,0
9.90012,0,0,7,0
10.0003,0,0,7,0
10.1001,0,0,7,0
10.2001,0,0,7,0
10.3001,0,0,7,0
10.4001,0,0,7,0
10.5001,0,0,7,0
10.6001,0,0,7,0
10.7001,0,0,7,0
10.8001,0,0,7,0
10.9001,0,0,7,0
11.0001,0,0,7,0
11.1001,0,0,7,0
11.2001,0,0,7,0
11.3001,0,0,7,0
11.4001,0,0,7,0
11.5001,0,0,7,0
11.6001,0,0,7,0
11.7001,0,0,7,0
11.8001,0,0,7,0
11.9001,0,0,7,0
12.0001,0,0,7,0
12.1001,0,0,7,0
12.2001,0,0,7,0
12.3001,0,0,7,0
12.4001,0,0,7,0
12.5001,0,0,7,0
12.6001,0,0,7,0
12.7001,0,0,7,0
12.8001,0,0,7,0
12.9001,0,0,7,0
13.0001,0,0,7,0
13.1001,0,0,7,0
13.2001,0,0,7,0
13.3001,0,0,7,0
13.4001,0,0,7,0
13.5001,0,0,7,0
13.6001,0,0,7,0
13.7001,0,0,7,0
13.8001,0,0,7,0
13.9001,0,0,7,0
14.0001,0,0,7,0
14.1001,0,0,7,0
14.2001,0,0,7,0
14.3001,0,0,7,0
14.4001,0,0,7,0
14.5001,0,0,7,0
14.6001,0,0,7,0
14.7001,0,0,7,0
14.8001,0,0,7,0
14.9001,0,0,7,0
15.0001,0,0,7,0
15.1001,0,0,7,0
15.2002,0,0,7,0
15.3001,0,0,7,0
15.4001,0,0,7,0
15.5001,0,0,7,0
15.6001,0,0,7,0
15.7001,0,0,7,0
15.8001,0,0,7,0
15.9001,0,0,7,0
16.0001,0,0,7,0
16.1001,0,0,7,0
16.2001,0,0,7,0
16.3001,0,0,7,0
16.4001,0,0,7,0
16.5001,0,0,7,0
16.6001,0,0,7,0
16.7001,0,0,7,0
16.8001,0,0,7,0
16.9001,0,0,7,0
17.0001,0,0,7,0
17.1001,0,0,7,0
17.2001,0,0,7,0
17.3001,0,0,7,0
17.4001,0,0,7,0
17.5001,0,0,7,0
17.6001,0,0,7,0
17.7001,0,0,7,0
17.8001,0,0,7,0
17.9001,0,0,7,0
18.0001,0,0,7,0
18.1001,0,0,7,0
18.2001,0,0,7,0
18.3001,0,0,7,0
18.4001,0,0,7,0
18.5001,0,0,7,0
18.6001,0,0,7,0
18.7001,0,0,7,0
18.8001,0,0,7,0
18.9001,0,0,7,0
19.0001,0,0,7,0
19.1001,0,0,7,0
19.2001,0,0,7,0
19.3001,0,0,7,0
19.4001,0,0,7,0
19.5001,0,0,7,0
19.6001,0,0,7,0
19.7001,0,0,7,0
19.8001,0,0,7,0
19.9001,0,0,7,0
20.0001,0,0,7,0
20.1001,0,0,7,0
20.2001,0,0,7,0
20.3001,0,0,7,0
20.4001,0,0,7,0
20.5003,0,0,7,0
20.6001,0,0,7,0
20.7001,0,0,7,0
20.8001,0,0,7,0
20.9001,0,0,7,0
21.0001,0,0,7,0
21.1001,0,0,7,0
21.2001,0,0,7,0
21.3001,0,0,7,0
21.4001,0,0,7,0
21.5001,0,0,7,0
21.6001,0,0,7,0
21.7001,0,0,7,0
21.8001,0,0,7,0
21.9001,0,0,7,0
22.0001,0,0,7,0
22.1001,0,0,7,0
22.2001,0,0,7,0
22.3001,0,0,7,0
22.4001,0,0,7,0
22.5001,0,0,7,0
22.6001,0,0,7,0
22.7001,0,0,7,0
22.8001,0,0,7,0
22.9001,0,0,7,0
23.0001,0,0,7,0
23.1001,0,0,7,0
23.2001,0,0,7,0
23.3001,0,0,7,0
23.4001,0,0,7,0
23.5001,0,0,7,0
23.6001,0,0,7,0
23.7001,0,0,7,0
23.8001,0,0,7,0
23.9001,0,0,7,0
24.0001,0,0,7,0
24.1001,0,0,7,0
24.2001,0,0,7,0
24.3001,0,0,7,0
24.4001,0,0,7,0
24.5001,0,0,7,0
24.6001,0,0,7,0
24.7001,0,0,7,0
24.8001,0,0,7,0
24.9001,0,0,7,0
25.0001,0,0,7,0
25.1001,0,0,7,0
25.2001,0,0,7,0
25.3001,0,0,7,0
25.4001,0,0,7,0
25.5001,0,0,7,0
25.6001,0,0,7,0
25.7001,0,0,7,0
25.8001,0,0,7,0
25.9001,0,0,7,0
26.0001,0,0,7,0
26.1001,0,0,7,0
26.2001,0,0,7,0
26.3001,0,0,7,0
26.4001,0,0,7,0
26.5001,0,0,7,0
26.6001,0,0,7,0
26.7001,0,0,7,0
26.8001,0,0,7,0
26.9001,0,0,7,0
27.0001,0,0,7,0
27.1001,0,0,7,0
27.2001,0,0,7,0
27.3001,0,0,7,0
27.4001,0,0,7,0
27.5001,0,0,7,0
27.6001,0,0,7,0
27.7001,0,0,7,0
27.8001,0,0,7,0
27.9001,0,0,7,0
28.0001,0,0,7,0
28.1001,0,0,7,0
28.2001,0,0,7,0
28.3001,0,0,7,0
28.4001,0,0,7,0
28.5001,0,0,7,0
28.6001,0,0,7,0
28.7001,0,0,7,0
28.8001,0,0,7,0
28.9001,0,0,7,0
29.0001,0,0,7,0
29.1001,0,0,7,0
29.2001,0,0,7,0
29.3001,0,0,7,0
29.4001,0,0,7,0
29.5001,0,0,7,0
29.6001,0,0,7,0
29.7001,0,0,7,0
29.8001,0,0,7,0
29.9001,0,0,7,0
30.0001,0,0,7,0
30.1001,0,0,7,0
30.2001,0,0,7,0
30.3001,0,0,7,0
30.4001,0,0,7,0
30.5002,0,0,7,0
30.6001,0,0,7,0
30.7001,0,0,7,0
30.8001,0,0,7,0
30.9001,0,0,7,0
31.0001,0,0,7,0
31.1001,0,0,7,0
31.2001,0,0,7,0
31.3001,0,0,7,0
31.4001,0,0,7,0
31.5001,0,0,7,0
31.6001,0,0,7,0
31.7001,0,0,7,0
31.8001,0,0,7,0
31.9001,0,0,7,0
32.0001,0,0,7,0
32.1001,0,0,7,0
32.2001,0,0,7,0
32.3001,0,0,7,0
32.4001,0,0,7,0
32.5001,0,0,7,0
32.6001,0,0,7,0
32.7001,0,0,7,0
32.8001,0,0,7,0
32.9001,0,0,7,0
33.0001,0,0,7,0
33.1001,0,0,7,0
33.2001,0,0,7,0
33.3001,0,0,7,0
33.4001,0,0,7,0
33.5001,0,0,7,0
33.6001,0,0,7,0
33.7001,0,0,7,0
33.8001,0,0,7,0
33.9001,0,0,7,0
34.0001,0,0,7,0
34.1001,0,0,7,0
34.2001,0,0,7,0
34.3001,0,0,7,0
34.4001,0,0,7,0
34.5001,0,0,7,0
34.6001,0,0,7,0
34.7001,0,0,7,0
34.8001,0,0,7,0
34.9001,0,0,7,0
35.0001,0,0,7,0
35.1001,0,0,7,0
35.2001,0,0,7,0
35.3001,0,0,7,0
35.4001,0,0,7,0
35.5001,0,0,7,0
35.6001,0,0,7,0
35.7001,0,0,7,0
35.8001,0,0,7,0
35.9001,0,0,7,0
36.0001,0,0,7,0
36.1001,0,0,7,0
36.2001,0,0,7,0
36.3001,0,0,7,0
36.4001,0,0,7,0
36.5001,0,0,7,0
36.6001,0,0,7,0
36.7001,0,0,7,0
36.8001,0,0,7,0
36.9001,0,0,7,0
37.0001,0,0,7,0
37.1001,0,0,7,0
37.2001,0,0,7,0
37.3001,0,0,7,0
37.4001,0,0,7,0
37.5001,0,0,7,0
37.6001,0,0,7,0
37.7001,0,0,7,0
37.8001,0,0,7,0
37.9001,0,0,7,0
38.0001,0,0,7,0
38.1001,0,0,7,0
38.2001,0,0,7,0
38.3002,0,0,7,0
38.4001,0,0,7,0
38.5001,0,0,7,0
38.6001,0,0,7,0
38.7001,0,0,7,0
38.8001,0,0,7,0
38.9001,0,0,7,0
39.0001,0,0,7,0
39.1001,0,0,7,0
39.2001,0,0,7,0
39.3001,0,0,7,0
39.4001,0,0,7,0
39.5001,0,0,7,0
39.6001,0,0,7,0
39.7001,0,0,7,0
39.8001,0,0,7,0
39.9001,0,0,7,0
40.0001,0,0,7,0
40.1001,0,0,7,0
40.2001,0,0,7,0
40.3001,0,0,7,0
40.4001,0,0,7,0
40.5001,0,0,7,0
40.6001,0,0,7,0
40.7001,0,0,7,0
40.8001,0,0,7,0
40.9001,0,0,7,0
41.0001,0,0,7,0
41.1001,0,0,7,0
41.2001,0,0,7,0
41.3001,0,0,7,0
41.4001,0,0,7,0
41.5001,0,0,7,0
41.6001,0,0,7,0
41.7001,0,0,7,0
41.8001,0,0,7,0
41.9001,0,0,7,0
42.0001,0,0,7,0
42.1001,0,0,7,0
42.2001,0,0,7,0
42.3001,0,0,7,0
42.4001,0,0,7,0
42.5001,0,0,7,0
42.6001,0,0,7,0
42.7001,0,0,7,0
42.8001,0,0,7,0
42.9001,0,0,7,0
43.0001,0,0,7,0
43.1001,0,0,7,0
43.2001,0,0,7,0
43.3001,0,0,7,0
43.4001,0,0,7,0
43.5001,0,0,7,0
43.6001,0,0,7,0
43.7001,0,0,7,0
43.8001,0,0,7,0
43.9001,0,0,7,0
44.0001,0,0,7,0
44.1001,0,0,7,0
44.2001,0,0,7,0
44.3001,0,0,7,0
44.4001,0,0,7,0
44.5001,0,0,7,0
44.6001,0,0,7,0
44.7001,0,0,7,0
44.8001,0,0,7,0
44.9001,0,0,7,0
45.0001,0,0,7,0
45.1001,0,0,7,0
45.2001,0,0,7,0
45.3001,0,0,7,0
45.4001,0,0,7,0
45.5001,0,0,7,0
45.6001,0,0,7,0
45.7001,0,0,7,0
45.8001,0,0,7,0
45.9001,0,0,7,0
46.0001,0,0,7,0
46.1001,0,0,7,0
46.2001,0,0,7,0
46.3001,0,0,7,0
46.4001,0,0,7,0
46.5001,0,0,7,0
46.6001,0,0,7,0
46.7001,0,0,7,0
46.8001,0,0,7,0
46.9001,0,0,7,0
47.0001,0,0,7,0
47.1001,0,0,7,0
47.2001,0,0,7,0
47.3001,0,0,7,0
47.4001,0,0,7,0
47.5002,0,0,7,0
47.6001,0,0,7,0
47.7001,0,0,7,0
47.8001,0,0,7,0
47.9001,0,0,7,0
48.0001,0,0,7,0
48.1001,0,0,7,0
48.2001,0,0,7,0
48.3001,0,0,7,0
48.4001,0,0,7,0
48.5001,0,0,7,0
48.6001,0,0,7,0
48.7001,0,0,7,0
48.8001,0,0,7,0
48.9001,0,0,7,0
49.0001,0,0,7,0
49.1001,0,0,7,0
49.2001,0,0,7,0
49.3001,0,0,7,0
49.4001,0,0,7,0
49.5001,0,0,7,0
49.6001,0,0,7,0
49.7001,0,0,7,0
49.8001,0,0,7,0
49.9001,0,0,7,0
50.0001,0,0,7,0
50.1001,0,0,7,0
50.2001,0,0,7,0
50.3001,0,0,7,0
50.4001,0,0,7,0
50.5001,0,0,7,0
50.6001,0,0,7,0
50.7001,0,0,7,0
50.8001,0,0,7,0
50.9001,0,0,7,0
51.0001,0,0,7,0
51.1001,0,0,7,0
51.2001,0,0,7,0
51.3001,0,0,7,0
51.4001,0,0,7,0
51.5001,0,0,7,0
51.6001,0,0,7,0
51.7001,0,0,7,0
51.8001,0,0,7,0
51.9001,0,0,7,0
52.0001,0,0,7,0
52.1001,0,0,7,0
52.2001,0,0,7,0
52.3001,0,0,7,0
52.4001,0,0,7,0
52.5001,0.000220255,2.0645e-06,7,0
52.6001,0.000220255,2.0645e-06,7,0
52.7001,0.000220255,2.0645e-06,7,0
52.8001,6.72665e-07,-1.52596e-05,7,0
52.9001,-0.000218422,-3.79292e-05,7,0
53.0001,-0.000218422,-3.79292e-05,7,0
53.1001,-0.000654129,-0.00010293,7,0
53.2001,-3.13854e-06,1.04677e-05,7,0
53.3001,-0.00021915,-3.26079e-05,7,0
53.4001,-0.00021915,-3.26079e-05,7,0
53.5001,-5.59446e-06,2.13411e-05,7,0
53.6001,-5.59446e-06,2.13411e-05,7,0
53.7001,0.000205199,8.52354e-05,7.10946,0.11839
53.8001,-4.23221e-06,1.70083e-05,7.10946,0.11839
53.9001,0.000203474,9.03184e-05,7.10946,0.11839
54.0001,0.000407206,0.000174043,7.10946,0.11839
54.1001,0.000789256,0.000393367,7.10946,0.11839
54.2001,0.00921193,0.00641261,7.10946,0.11839
54.3001,0.0317913,0.0236617,7.10946,0.11839
54.4001,0.0601989,0.0456172,7.10946,0.11839
54.5001,0.0874618,0.0676007,7.10946,0.11839
54.6001,0.11807,0.093146,7.10946,0.11839
