3.71933e-05,0,0,-nan,0,0-nan
0.100061,0,0,-nan,0,0-nan
0.20008,0,0,-nan,0,0-nan
0.300062,0,0,-nan,0,0-nan
0.400084,0,0,-nan,0,0-nan
0.500086,0,0,-nan,0,0-nan
0.600088,0,0,-nan,0,0-nan
0.700086,0,0,-nan,0,0-nan
0.800087,0,0,-nan,0,0-nan
0.900065,0,0,-nan,0,0-nan
1.00009,0,0,-nan,0,0-nan
1.10009,0,0,-nan,0,0-nan
1.20009,0,0,-nan,0,0-nan
1.30008,0,0,-nan,0,0-nan
1.40009,0,0,-nan,0,0-nan
1.50009,0,0,-nan,0,0-nan
1.60009,0,0,-nan,0,0-nan
1.70008,0,0,-nan,0,0-nan
1.80006,0,0,-nan,0,0-nan
1.90006,0,0,-nan,0,0-nan
2.00007,0,0,-nan,0,0-nan
2.10006,0,0,-nan,0,0-nan
2.20006,0,0,-nan,0,0-nan
2.30008,0,0,-nan,0,0-nan
2.40006,0,0,-nan,0,0-nan
2.50006,0,0,-nan,0,0-nan
2.60008,0,0,-nan,0,0-nan
2.70006,0,0,-nan,0,0-nan
2.80007,0,0,-nan,0,0-nan
2.90006,0,0,-nan,0,0-nan
3.00006,0,0,-nan,0,0-nan
3.10006,0,0,-nan,0,0-nan
3.20009,0,0,-nan,0,0-nan
3.30006,0,0,-nan,0,0-nan
3.40007,0,0,-nan,0,0-nan
3.50006,0,0,-nan,0,0-nan
3.60008,0,0,-nan,0,0-nan
3.70006,0,0,-nan,0,0-nan
3.80001,0,0,-nan,0,0-nan
3.90006,0,0,-nan,0,0-nan
4.00006,0,0,-nan,0,0-nan
4.10006,0,0,-nan,0,0-nan
4.20006,0,0,-nan,0,0-nan
4.30003,0,0,-nan,0,0-nan
4.40006,0,0,-nan,0,0-nan
4.50012,0,0,-nan,0,0-nan
4.60006,0,0,-nan,0,0-nan
4.70005,0,0,-nan,0,0-nan
4.80006,0,0,-nan,0,0-nan
4.90008,0,0,-nan,0,0-nan
